param n := 16;
param deposito := 11;
param numero_clusters := 4;
param factor := 1;

set Np[1]:= 11  ;
set Np[2]:= 1 2 3 4 8 16  ;
set Np[3]:= 5 14 15  ;
set Np[4]:= 6 7 9 10 12 13  ;


param c:=
1	2	5.88
1	3	5.42
1	4	3.35
1	5	10.97
1	6	8.26
1	7	7.31
1	8	0.72
1	9	11.71
1	10	7.93
1	11	25.72
1	12	5.29
1	13	5.07
1	14	5.3
1	15	6.69
1	16	1.41
2	1	5.88
2	3	1.29
2	4	4.49
2	5	16.76
2	6	14.1
2	7	13.09
2	8	6.07
2	9	17.13
2	10	13.2
2	11	31.55
2	12	11.07
2	13	10.89
2	14	11.17
2	15	12.51
2	16	6.59
3	1	5.42
3	2	1.29
3	4	4.83
3	5	16.39
3	6	13.47
3	7	12.4
3	8	5.75
3	9	16.23
3	10	12.29
3	11	30.86
3	12	10.4
3	13	10.26
3	14	10.6
3	15	12.11
3	16	5.88
4	1	3.35
4	2	4.49
4	3	4.83
4	5	12.88
4	6	11.01
4	7	10.24
4	8	2.96
4	9	14.87
4	10	11.2
4	11	28.33
4	12	8.29
4	13	8.0
4	14	8.05
4	15	8.83
4	16	4.72
5	1	10.97
5	2	16.76
5	3	16.39
5	4	12.88
5	6	4.4
5	7	5.57
5	8	10.69
5	9	7.88
5	10	8.09
5	11	15.96
5	12	6.78
5	13	6.7
5	14	6.14
5	15	4.28
5	16	10.77
6	1	8.26
6	2	14.1
6	3	13.47
6	4	11.01
6	5	4.4
6	7	1.26
6	8	8.25
6	9	4.8
6	10	3.71
6	11	17.46
6	12	3.08
6	13	3.21
6	14	2.98
6	15	2.97
6	16	7.59
7	1	7.31
7	2	13.09
7	3	12.4
7	4	10.24
7	5	5.57
7	6	1.26
7	8	7.39
7	9	4.9
7	10	2.75
7	11	18.47
7	12	2.02
7	13	2.26
7	14	2.25
7	15	3.17
7	16	6.52
8	1	0.72
8	2	6.07
8	3	5.75
8	4	2.96
8	5	10.69
8	6	8.25
8	7	7.39
8	9	11.93
8	10	8.24
8	11	25.69
8	12	5.39
8	13	5.13
8	14	5.27
8	15	6.45
8	16	2.04
9	1	11.71
9	2	17.13
9	3	16.23
9	4	14.87
9	5	7.88
9	6	4.8
9	7	4.9
9	8	11.93
9	10	3.95
9	11	15.21
9	12	6.63
9	13	6.97
9	14	7.12
9	15	7.76
9	16	10.63
10	1	7.93
10	2	13.2
10	3	12.29
10	4	11.2
10	5	8.09
10	6	3.71
10	7	2.75
10	8	8.24
10	9	3.95
10	11	18.96
10	12	3.41
10	13	3.8
10	14	4.23
10	15	5.82
10	16	6.76
11	1	25.72
11	2	31.55
11	3	30.86
11	4	28.33
11	5	15.96
11	6	17.46
11	7	18.47
11	8	25.69
11	9	15.21
11	10	18.96
11	12	20.48
11	13	20.66
11	14	20.43
11	15	19.54
11	16	24.99
12	1	5.29
12	2	11.07
12	3	10.4
12	4	8.29
12	5	6.78
12	6	3.08
12	7	2.02
12	8	5.39
12	9	6.63
12	10	3.41
12	11	20.48
12	13	0.39
12	14	0.96
12	15	3.09
12	16	4.52
13	1	5.07
13	2	10.89
13	3	10.26
13	4	8.0
13	5	6.7
13	6	3.21
13	7	2.26
13	8	5.13
13	9	6.97
13	10	3.8
13	11	20.66
13	12	0.39
13	14	0.66
13	15	2.85
13	16	4.38
14	1	5.3
14	2	11.17
14	3	10.6
14	4	8.05
14	5	6.14
14	6	2.98
14	7	2.25
14	8	5.27
14	9	7.12
14	10	4.23
14	11	20.43
14	12	0.96
14	13	0.66
14	15	2.19
14	16	4.76
15	1	6.69
15	2	12.51
15	3	12.11
15	4	8.83
15	5	4.28
15	6	2.97
15	7	3.17
15	8	6.45
15	9	7.76
15	10	5.82
15	11	19.54
15	12	3.09
15	13	2.85
15	14	2.19
15	16	6.51
16	1	1.41
16	2	6.59
16	3	5.88
16	4	4.72
16	5	10.77
16	6	7.59
16	7	6.52
16	8	2.04
16	9	10.63
16	10	6.76
16	11	24.99
16	12	4.52
16	13	4.38
16	14	4.76
16	15	6.51
;
 

param: xcoord ycoord :=
1	38.24	20.42
2	39.57	26.15
3	40.56	25.32
4	36.26	23.12
5	33.48	10.54
6	37.56	12.19
7	38.42	13.11
8	37.52	20.44
9	41.23	9.1
10	41.17	13.05
11	36.08	-5.21
12	38.47	15.13
13	38.15	15.35
14	37.51	15.17
15	35.49	14.32
16	39.36	19.56
;

param color :=
1	"#667458"
2	"#667458"
3	"#667458"
4	"#667458"
5	"#8a27d"
6	"#4cac87"
7	"#4cac87"
8	"#667458"
9	"#4cac87"
10	"#4cac87"
11	"#628d6c"
12	"#4cac87"
13	"#4cac87"
14	"#8a27d"
15	"#8a27d"
16	"#667458"
