param n := 14;
param deposito := 5;
param numero_clusters := 3;
param factor := 1;

set Np[1]:= 5  ;
set Np[2]:= 1 8 9 10 11  ;
set Np[3]:= 2 3 4 6 7 12 13 14  ;


param c:=
1	2	1.66
1	3	5.08
1	4	6.52
1	5	8.83
1	6	5.53
1	7	4.1
1	8	0.75
1	9	1.29
1	10	3.15
1	11	1.28
1	12	5.08
1	13	3.12
1	14	3.94
2	1	1.66
2	3	4.09
2	4	6.02
2	5	9.2
2	6	5.76
2	7	4.76
2	8	1.99
2	9	2.94
2	10	4.4
2	11	2.94
2	12	5.18
2	13	3.98
2	14	3.62
3	1	5.08
3	2	4.09
3	4	2.45
3	5	6.96
3	6	4.0
3	7	4.5
3	8	4.73
3	9	6.15
3	10	8.22
3	11	6.01
3	12	3.37
3	13	4.64
3	14	2.01
4	1	6.52
4	2	6.02
4	3	2.45
4	5	4.8
4	6	2.71
4	7	4.12
4	8	5.96
4	9	7.29
4	10	9.6
4	11	7.1
4	12	2.38
4	13	4.8
4	14	2.59
5	1	8.83
5	2	9.2
5	3	6.96
5	4	4.8
5	6	3.44
5	7	4.77
5	8	8.09
5	9	8.93
5	10	11.21
5	11	8.7
5	12	4.06
5	13	5.82
5	14	5.8
6	1	5.53
6	2	5.76
6	3	4.0
6	4	2.71
6	5	3.44
6	7	1.81
6	8	4.81
6	9	5.85
6	10	8.22
6	11	5.63
6	12	0.66
6	13	2.81
6	14	2.43
7	1	4.1
7	2	4.76
7	3	4.5
7	4	4.12
7	5	4.77
7	6	1.81
7	8	3.35
7	9	4.19
7	10	6.51
7	11	3.96
7	12	1.77
7	13	1.07
7	14	2.5
8	1	0.75
8	2	1.99
8	3	4.73
8	4	5.96
8	5	8.09
8	6	4.81
8	7	3.35
8	9	1.41
8	10	3.64
8	11	1.28
8	12	4.38
8	13	2.36
8	14	3.37
9	1	1.29
9	2	2.94
9	3	6.15
9	4	7.29
9	5	8.93
9	6	5.85
9	7	4.19
9	8	1.41
9	10	2.37
9	11	0.23
9	12	5.52
9	13	3.12
9	14	4.73
10	1	3.15
10	2	4.4
10	3	8.22
10	4	9.6
10	5	11.21
10	6	8.22
10	7	6.51
10	8	3.64
10	9	2.37
10	11	2.59
10	12	7.89
10	13	5.45
10	14	7.02
11	1	1.28
11	2	2.94
11	3	6.01
11	4	7.1
11	5	8.7
11	6	5.63
11	7	3.96
11	8	1.28
11	9	0.23
11	10	2.59
11	12	5.3
11	13	2.89
11	14	4.55
12	1	5.08
12	2	5.18
12	3	3.37
12	4	2.38
12	5	4.06
12	6	0.66
12	7	1.77
12	8	4.38
12	9	5.52
12	10	7.89
12	11	5.3
12	13	2.61
12	14	1.77
13	1	3.12
13	2	3.98
13	3	4.64
13	4	4.8
13	5	5.82
13	6	2.81
13	7	1.07
13	8	2.36
13	9	3.12
13	10	5.45
13	11	2.89
13	12	2.61
13	14	2.67
14	1	3.94
14	2	3.62
14	3	2.01
14	4	2.59
14	5	5.8
14	6	2.43
14	7	2.5
14	8	3.37
14	9	4.73
14	10	7.02
14	11	4.55
14	12	1.77
14	13	2.67
;
 

param: xcoord ycoord :=
1	16.47	96.1
2	16.47	94.44
3	20.09	92.54
4	22.39	93.37
5	25.23	97.24
6	22.0	96.05
7	20.47	97.02
8	17.2	96.29
9	16.3	97.38
10	14.05	98.12
11	16.53	97.38
12	21.52	95.59
13	19.41	97.13
14	20.09	94.55
;

param color :=
1	"#9f312b"
2	"#170493"
3	"#170493"
4	"#170493"
5	"#5c4fb"
6	"#170493"
7	"#170493"
8	"#9f312b"
9	"#9f312b"
10	"#9f312b"
11	"#9f312b"
12	"#170493"
13	"#170493"
14	"#170493"
