param n := 48;
param deposito := 2;
param numero_clusters := 10;
param factor := 1;

set Np[1]:= 35 45  ;
set Np[2]:= 6 7 17 19 27 28 30 36 37 43  ;
set Np[3]:= 16 34 41  ;
set Np[4]:= 21 32 39  ;
set Np[5]:= 1 8 9 15 18 31 33 38 44 46  ;
set Np[6]:= 2  ;
set Np[7]:= 3 11 12 13 14 20 22 23 25 40 47  ;
set Np[8]:= 4 26  ;
set Np[9]:= 5 29 42 48  ;
set Np[10]:= 10 24  ;


param c:=
1	2	4726.65
1	3	1204.35
1	4	6362.5
1	5	3656.99
1	6	3129.52
1	7	2413.52
1	8	562.3
1	9	462.08
1	10	5653.5
1	11	1712.36
1	12	1603.57
1	13	2367.2
1	14	2200.37
1	15	1289.45
1	16	1003.88
1	17	3832.69
1	18	2257.6
1	19	3418.9
1	20	2266.98
1	21	2956.02
1	22	719.96
1	23	1699.31
1	24	5278.16
1	25	2577.88
1	26	6075.47
1	27	3464.68
1	28	2653.68
1	29	3624.65
1	30	3114.92
1	31	1573.16
1	32	3950.07
1	33	1747.36
1	34	2141.24
1	35	6754.23
1	36	2382.12
1	37	3305.9
1	38	1028.9
1	39	3529.29
1	40	824.31
1	41	2187.0
1	42	4819.4
1	43	3488.99
1	44	1946.9
1	45	6834.32
1	46	1541.73
1	47	2378.53
1	48	3743.08
2	1	4726.65
2	3	3587.42
2	4	2011.66
2	5	1841.4
2	6	6976.77
2	7	6500.0
2	8	5186.87
2	9	5027.71
2	10	2326.84
2	11	4147.82
2	12	4722.74
2	13	3634.92
2	14	3124.14
2	15	4906.11
2	16	3929.65
2	17	7462.79
2	18	6337.1
2	19	7242.33
2	20	5104.56
2	21	4042.94
2	22	4021.37
2	23	3676.24
2	24	2862.59
2	25	3105.93
2	26	1849.16
2	27	7172.88
2	28	6629.0
2	29	1203.18
2	30	6813.09
2	31	6000.59
2	32	3446.91
2	33	5252.22
2	34	2655.55
2	35	3122.58
2	36	6273.4
2	37	7182.76
2	38	5621.92
2	39	3084.11
2	40	4563.01
2	41	2755.07
2	42	1590.9
2	43	7026.7
2	44	6185.68
2	45	3471.21
2	46	5460.75
2	47	4389.06
2	48	2087.28
3	1	1204.35
3	2	3587.42
3	4	5162.03
3	5	2457.87
3	6	3677.4
3	7	3070.36
3	8	1742.0
3	9	1443.59
3	10	4461.99
3	11	1183.62
3	12	1519.96
3	13	1497.16
3	14	1102.74
3	15	1500.86
3	16	950.24
3	17	4297.46
3	18	2902.44
3	19	3966.38
